id;title;redirect_id;redirect_title;wikibase_item;pageviews;extracts;thumbnail;link;msg_erreur1;P31;P361;P279;P8225;P106;site_officiel;msg_erreur2;balise_mere
9534433;(113952) Schramm;0;null;Q3597069;2;(113952) Schramm est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(113952)_Schramm;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891486;(11396) 1998 XZ77;0;null;Q8221628;2;(11396) 1998 XZ77 est un astéroïde troyen de Jupiter de 37,109 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(11396)_1998_XZ77;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891488;(11397) 1998 XX93;0;null;Q8221630;3;(11397) 1998 XX93 est un astéroïde troyen de Jupiter de 45,431 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(11397)_1998_XX93;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891490;(11398) 1998 YP11;0;null;Q15033516;3;(11398) 1998 YP11 est un astéroïde Amor de 1,316 km de diamètre découvert en 1998.;null;https://fr.wikipedia.org/wiki/(11398)_1998_YP11;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891492;(11399) 1999 AR3;0;null;Q19624584;1;(11399) 1999 AR3 est un astéroïde de la ceinture principale d'astéroïdes de 3,737 km de diamètre découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11399)_1999_AR3;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
334007;(114) Cassandre;0;null;Q136402;21;(114) Cassandre (désignation internationale (114) Kassandra) est un astéroïde de la ceinture principale découvert par Christian Peters le 23 juillet 1871.<p>Cet astéroïde est un des rares représentants de la classe spectrale T (voir pour plus de détails Classification spectrale des astéroïdes).;null;https://fr.wikipedia.org/wiki/(114)_Cassandre;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
334007;(114) Cassandre;0;(114)_Kassandra;Q136402;21;(114) Cassandre (désignation internationale (114) Kassandra) est un astéroïde de la ceinture principale découvert par Christian Peters le 23 juillet 1871.<p>Cet astéroïde est un des rares représentants de la classe spectrale T (voir pour plus de détails Classification spectrale des astéroïdes).;null;https://fr.wikipedia.org/wiki/(114)_Cassandre;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880717;(1140) Crimée;0;(1140)_Crimea;Q136400;4;(1140) Crimée (officiellement (1140) Crimea) est un astéroïde de la ceinture principale, découvert le 30 décembre 1929 par l'astronome soviétique/russe Grigori Néouïmine depuis l'observatoire de Simeiz.<p>Sa désignation provisoire était 1929 YC.<p>Son nom se réfère à la Crimée, au sud de l'Ukraine, où se dresse l'observatoire de Simeiz.;https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/1140Crimea_%28Lightcurve_Inversion%29.png/120px-1140Crimea_%28Lightcurve_Inversion%29.png;https://fr.wikipedia.org/wiki/(1140)_Crim%C3%A9e;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880717;(1140) Crimée;0;null;Q136400;4;(1140) Crimée (officiellement (1140) Crimea) est un astéroïde de la ceinture principale, découvert le 30 décembre 1929 par l'astronome soviétique/russe Grigori Néouïmine depuis l'observatoire de Simeiz.<p>Sa désignation provisoire était 1929 YC.<p>Son nom se réfère à la Crimée, au sud de l'Ukraine, où se dresse l'observatoire de Simeiz.;https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/1140Crimea_%28Lightcurve_Inversion%29.png/120px-1140Crimea_%28Lightcurve_Inversion%29.png;https://fr.wikipedia.org/wiki/(1140)_Crim%C3%A9e;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9546213;(11400) Raša;0;(11400)_Rasa;Q2626708;2;(11400) Raša, désignation internationale (11400) Rasa, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11400)_Ra%C5%A1a;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9546213;(11400) Raša;0;null;Q2626708;2;(11400) Raša, désignation internationale (11400) Rasa, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11400)_Ra%C5%A1a;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534283;(11401) Pierralba;0;null;Q3597079;3;(11401) Pierralba est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11401)_Pierralba;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891495;(11402) 1999 BD;0;null;Q19624585;2;(11402) 1999 BD est un astéroïde de la ceinture principale d'astéroïdes découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11402)_1999_BD;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534437;(114022) Bizyaev;0;null;Q768182;2;(114022) Bizyaev est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114022)_Bizyaev;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534439;(114023) Harvanek;0;null;Q3597072;2;(114023) Harvanek est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114023)_Harvanek;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534440;(114024) Scotkleinman;0;null;Q3597073;2;(114024) Scotkleinman est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114024)_Scotkleinman;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534441;(114025) Krzesinski;0;null;Q3597071;1;(114025) Krzesinski est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114025)_Krzesinski;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534442;(114026) Emalanushenko;0;null;Q3597075;3;(114026) Emalanushenko est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114026)_Emalanushenko;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534444;(114027) Malanushenko;0;null;Q3597074;1;(114027) Malanushenko est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114027)_Malanushenko;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891499;(11403) 1999 BW;0;null;Q19624586;2;(11403) 1999 BW est un astéroïde de la ceinture principale d'astéroïdes découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11403)_1999_BW;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9534284;(11404) Wittig;0;null;Q3597078;3;(11404) Wittig est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11404)_Wittig;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891501;(11405) 1999 CV3;0;null;Q15077386;3;(11405) 1999 CV3 est un astéroïde Apollon découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11405)_1999_CV3;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9546214;(11406) Ucciocontin;0;null;Q3597080;4;(11406) Ucciocontin est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11406)_Ucciocontin;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891503;(11407) 1999 CV50;0;null;Q19624587;2;(11407) 1999 CV50 est un astéroïde de la ceinture principale d'astéroïdes de 3,095 km de diamètre découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11407)_1999_CV50;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9540380;(11408) Zahradník;0;(11408)_Zahradnik;Q2712556;1;(11408) Zahradník, désignation internationale (11408) Zahradnik, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11408)_Zahradn%C3%ADk;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9540380;(11408) Zahradník;0;null;Q2712556;1;(11408) Zahradník, désignation internationale (11408) Zahradnik, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11408)_Zahradn%C3%ADk;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9525426;(11409) Horkheimer;0;null;Q2627191;2;(11409) Horkheimer est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11409)_Horkheimer;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9549429;(114094) Irvpatterson;0;null;Q3597076;2;(114094) Irvpatterson est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114094)_Irvpatterson;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9549430;(114096) Haroldbier;0;null;Q3597077;3;(114096) Haroldbier est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114096)_Haroldbier;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880789;(1141) Bohmia;0;null;Q136418;3;(1141) Bohmia est un astéroïde de la ceinture principale, découvert le 4 janvier 1930 par l'astronome allemand Max Wolf depuis l'observatoire du Königstuhl.<p>Sa désignation provisoire était 1930 AA.<p>Il est nommé en l'honneur d'une Madame Bohm-Walz qui fit don d'un miroir de télescope pour l'observatoire du Königstuhl.;null;https://fr.wikipedia.org/wiki/(1141)_Bohmia;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891506;(11410) 1999 FU34;0;null;Q19624588;5;(11410) 1999 FU34 est un objet de la ceinture principale d'astéroïdes extérieure découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11410)_1999_FU34;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891508;(11411) 1999 HK1;0;null;Q19624589;2;(11411) 1999 HK1 est un objet de la ceinture principale d'astéroïdes intérieure découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11411)_1999_HK1;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891510;(11412) 1999 JE19;0;null;Q19624590;2;(11412) 1999 JE19 est un astéroïde de la ceinture principale d'astéroïdes de 8,730 km de diamètre découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11412)_1999_JE19;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9529078;(11413) Catanach;0;null;Q1485080;1;(11413) Catanach est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11413)_Catanach;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9529080;(11414) Allanchu;0;null;Q1097042;2;(11414) Allanchu est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11414)_Allanchu;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891512;(11415) 1999 JG81;0;null;Q1480132;4;(11415) 1999 JG81 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11415)_1999_JG81;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9571799;(114156) Eamonlittle;0;null;Q2757362;5;(114156) Eamonlittle est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114156)_Eamonlittle;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891514;(11416) 1999 JK96;0;null;Q19624592;3;(11416) 1999 JK96 est un astéroïde de la ceinture principale d'astéroïdes de 11,627 km de diamètre découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11416)_1999_JK96;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9529081;(11417) Chughtai;0;null;Q3597081;2;(11417) Chughtai est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11417)_Chughtai;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891516;(11418) 1999 JN118;0;null;Q19624593;4;(11418) 1999 JN118 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11418)_1999_JN118;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9525917;(11419) Donjohnson;0;null;Q2627959;2;(11419) Donjohnson est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11419)_Donjohnson;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880821;(1142) Étolie;0;(1142)_Aetolia;Q136419;4;(1142) Étolie (officiellement (1142) Aetolia) est un astéroïde de la ceinture principale, découvert le 24 janvier 1930 par l'astronome allemand Karl Wilhelm Reinmuth depuis l'observatoire du Königstuhl.<p>Sa désignation provisoire était 1930 BC.<p>Il est nommé d'après la région de Grèce, l'Étolie.<p>Son paramètre de Tisserand est de 3,192.;null;https://fr.wikipedia.org/wiki/(1142)_%C3%89tolie;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880821;(1142) Étolie;0;null;Q136419;4;(1142) Étolie (officiellement (1142) Aetolia) est un astéroïde de la ceinture principale, découvert le 24 janvier 1930 par l'astronome allemand Karl Wilhelm Reinmuth depuis l'observatoire du Königstuhl.<p>Sa désignation provisoire était 1930 BC.<p>Il est nommé d'après la région de Grèce, l'Étolie.<p>Son paramètre de Tisserand est de 3,192.;null;https://fr.wikipedia.org/wiki/(1142)_%C3%89tolie;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891518;(11420) 1999 KR14;0;null;Q19624594;2;(11420) 1999 KR14 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11420)_1999_KR14;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9457337;(11421) Cardan;0;null;Q2626410;2;(11421) Cardan, désignation internationale (11421) Cardano, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11421)_Cardan;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9457337;(11421) Cardan;0;(11421)_Cardano;Q2626410;2;(11421) Cardan, désignation internationale (11421) Cardano, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11421)_Cardan;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9525918;(11422) Alilienthal;0;null;Q3597082;2;(11422) Alilienthal est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11422)_Alilienthal;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9529082;(11423) Cronin;0;null;Q3597083;2;(11423) Cronin est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11423)_Cronin;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9553111;(114239) Bermarmi;0;null;Q2757460;4;(114239) Bermarmi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(114239)_Bermarmi;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891520;(11424) 1999 LZ24;0;null;Q19624595;3;(11424) 1999 LZ24 est un astéroïde de la ceinture principale d'astéroïdes de 12,889 km de diamètre découvert en 1999.;null;https://fr.wikipedia.org/wiki/(11424)_1999_LZ24;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9536398;(11425) Wearydunlop;0;null;Q3597084;3;(11425) Wearydunlop est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11425)_Wearydunlop;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9521840;(11426) Molster;0;null;Q935684;2;(11426) Molster est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11426)_Molster;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
3766359;(11427) Willemkolff;0;null;Q1192343;3;(11427) Willemkolff est un astéroïde de la ceinture principale découvert le 24 septembre 1960. Sa période orbitale est de 2059,26 jours (5,64 ans).<p>Il a été nommé ainsi en l'honneur du médecin américano-néerlandais Willem Johan Kolff.;null;https://fr.wikipedia.org/wiki/(11427)_Willemkolff;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9380437;(11428) Alcinoos;0;null;Q607091;2;(11428) Alcinoos, désignation internationale (11428) Alcinoos, est un astéroïde troyen jovien.;null;https://fr.wikipedia.org/wiki/(11428)_Alcinoos;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9380437;(11428) Alcinoos;0;(11428)_Alcinoös;Q607091;2;(11428) Alcinoos, désignation internationale (11428) Alcinoos, est un astéroïde troyen jovien.;null;https://fr.wikipedia.org/wiki/(11428)_Alcinoos;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9380438;(11429) Démodoque;0;(11429)_Demodokus;Q1485083;4;(11429) Démodoque, désignation internationale (11429) Demodokus, est un astéroïde troyen jovien.;null;https://fr.wikipedia.org/wiki/(11429)_D%C3%A9modoque;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9380438;(11429) Démodoque;0;(11429)_Démodocos;Q1485083;4;(11429) Démodoque, désignation internationale (11429) Demodokus, est un astéroïde troyen jovien.;null;https://fr.wikipedia.org/wiki/(11429)_D%C3%A9modoque;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9380438;(11429) Démodoque;0;null;Q1485083;4;(11429) Démodoque, désignation internationale (11429) Demodokus, est un astéroïde troyen jovien.;null;https://fr.wikipedia.org/wiki/(11429)_D%C3%A9modoque;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
3958066;(1143) Odyssée;0;(1143)_Odysseus;Q136430;16;(1143) Odyssée (officiellement (1143) Odysseus) est un astéroïde troyen de Jupiter découvert par Karl Wilhelm Reinmuth le 28 janvier 1930 à Heidelberg en Allemagne.;null;https://fr.wikipedia.org/wiki/(1143)_Odyss%C3%A9e;Pas de message d'erreur Wikipedia;{Q3863};{Q8101032};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
3958066;(1143) Odyssée;0;null;Q136430;16;(1143) Odyssée (officiellement (1143) Odysseus) est un astéroïde troyen de Jupiter découvert par Karl Wilhelm Reinmuth le 28 janvier 1930 à Heidelberg en Allemagne.;null;https://fr.wikipedia.org/wiki/(1143)_Odyss%C3%A9e;Pas de message d'erreur Wikipedia;{Q3863};{Q8101032};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
5821585;(11430) Lodewijkberg;0;null;Q251821;2;(11430) Lodewijkberg est un astéroïde de la ceinture principale découvert le 17 octobre 1960. Sa période orbitale est de 1195,54 jours (3,27 ans).<p>Il a été nommé ainsi en l'honneur de l'astronaute Lodewijk van den Berg.;null;https://fr.wikipedia.org/wiki/(11430)_Lodewijkberg;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9521841;(11431) Karelbosscha;0;null;Q949105;2;(11431) Karelbosscha est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11431)_Karelbosscha;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9521842;(11432) Kerkhoven;0;null;Q429234;2;(11432) Kerkhoven est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11432)_Kerkhoven;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9521843;(11433) Gemmafrisius;0;null;Q949146;3;(11433) Gemmafrisius est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11433)_Gemmafrisius;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
7230537;(11434) Lohnert;0;null;Q221206;2;(11434) Lohnert est un astéroïde de la ceinture principale découvert le 1er octobre 1931 par l'astronome allemand Karl Wilhelm Reinmuth.;null;https://fr.wikipedia.org/wiki/(11434)_Lohnert;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891522;(11435) 1931 UB;0;null;Q1627099;3;(11435) 1931 UB est un astéroïde de la ceinture principale d'astéroïdes de 4,153 km de diamètre découvert en 1931.;null;https://fr.wikipedia.org/wiki/(11435)_1931_UB;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891524;(11436) 1969 QR;0;null;Q2221416;2;(11436) 1969 QR est un astéroïde de la ceinture principale d'astéroïdes découvert en 1969.;null;https://fr.wikipedia.org/wiki/(11436)_1969_QR;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9487142;(11437) Cardalda;0;null;Q2705595;2;(11437) Cardalda est un astéroïde de la ceinture principale, de la famille de Hungaria.;null;https://fr.wikipedia.org/wiki/(11437)_Cardalda;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9510038;(11438) Zeldovich;0;null;Q3597089;5;(11438) Zeldovich est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11438)_Zeldovich;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891526;(11439) 1974 XW;0;null;Q1480136;3;(11439) 1974 XW est un astéroïde de la ceinture principale d'astéroïdes de 9,204 km de diamètre découvert en 1974.;null;https://fr.wikipedia.org/wiki/(11439)_1974_XW;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6880851;(1144) Oda;0;null;Q136427;4;(1144) Oda est un astéroïde de la ceinture principale, découvert le 28 janvier 1930 par l'astronome allemand Karl Wilhelm Reinmuth depuis l'observatoire du Königstuhl. Sa désignation provisoire était 1930 BJ.<p>Son nom est une simple référence au prénom féminin Oda.<p>Sa distance minimale d'intersection de l'orbite terrestre est de 2,401850 ua.;null;https://fr.wikipedia.org/wiki/(1144)_Oda;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
10796147;(11440) Massironi;0;null;Q19624596;2;(11440) Massironi est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11440)_Massironi;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9546286;(11441) Anadiego;0;null;Q565524;2;(11441) Anadiego est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11441)_Anadiego;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9540722;(11442) Seijin-Sanso;0;null;Q3597092;2;(11442) Seijin-Sanso est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11442)_Seijin-Sanso;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891529;(11443) Youdale;0;(11443)_1977_CP;Q19624597;10;(11443) 1977 CP est un astéroïde de la ceinture principale d'astéroïdes de 2,924 km de diamètre découvert en 1977.;null;https://fr.wikipedia.org/wiki/(11443)_Youdale;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11891529;(11443) Youdale;0;null;Q19624597;10;(11443) 1977 CP est un astéroïde de la ceinture principale d'astéroïdes de 2,924 km de diamètre découvert en 1977.;null;https://fr.wikipedia.org/wiki/(11443)_Youdale;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9512597;(11444) Peshekhonov;0;null;Q2628592;3;(11444) Peshekhonov est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(11444)_Peshekhonov;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
